carte_id,compte_id,type_carte,date_expiration,statut
3996,2347,Mastercard,2024-06-13,expiree
3997,5221,Visa,2026-08-02,bloquee
3998,1731,Visa,2025-01-24,active
3999,3077,Mastercard,2025-09-14,bloquee
4000,6152,Mastercard,2026-09-13,active
4001,3055,Mastercard,2024-11-01,active
4002,162,Mastercard,2026-04-12,expiree
4003,296,CIB,2026-10-07,expiree
4004,5623,CIB,2024-02-12,active
4005,6593,Mastercard,2025-05-10,active
4006,5066,CIB,2027-05-21,active
4007,6678,CIB,2024-04-25,expiree
4008,6705,Mastercard,2028-08-10,expiree
4009,4632,Mastercard,2028-11-25,active
4010,2456,Visa,2024-11-23,active
4011,5428,Visa,2028-06-14,active
4012,833,Mastercard,2027-10-22,bloquee
4013,6357,CIB,2025-01-09,active
4014,5290,Visa,2027-08-09,expiree
4015,4712,Mastercard,2024-06-01,active
4016,5724,Mastercard,2027-08-30,active
4017,5965,CIB,2026-10-21,active
4018,4627,CIB,2025-07-06,active
4019,6073,Mastercard,2025-03-29,active
4020,3990,Mastercard,2026-07-17,expiree
4021,719,Mastercard,2026-06-15,bloquee
4022,911,CIB,2027-02-16,bloquee
4023,4351,CIB,2028-12-23,active
4024,974,Visa,2028-08-14,active
4025,1753,Visa,2027-03-28,active
4026,5333,CIB,2028-03-02,active
4027,5552,Visa,2028-10-04,expiree
4028,1256,CIB,2026-02-23,active
4029,4404,Mastercard,2027-11-07,active
4030,1082,CIB,2027-03-28,active
4031,3149,Visa,2025-03-12,active
4032,2174,CIB,2026-06-11,bloquee
4033,4201,CIB,2025-09-02,active
4034,4177,CIB,2026-12-05,active
4035,2379,CIB,2027-01-02,active
4036,495,Visa,2027-08-05,active
4037,3172,Mastercard,2024-07-23,active
4038,1818,CIB,2026-04-21,expiree
4039,676,Visa,2025-11-18,active
4040,4833,CIB,2025-08-10,active
4041,5857,Visa,2026-07-07,expiree
4042,4281,Visa,2026-05-04,active
4043,4324,CIB,2025-07-25,expiree
4044,4594,Visa,2028-10-15,bloquee
4045,1630,Mastercard,2028-10-30,expiree
4046,3889,Visa,2027-10-05,active
4047,1278,Visa,2028-10-22,active
4048,3917,Visa,2025-07-17,expiree
4049,1394,Mastercard,2025-02-25,expiree
4050,437,Mastercard,2027-05-18,active
4051,2963,CIB,2024-02-16,active
4052,6286,Mastercard,2025-10-26,bloquee
4053,1753,Mastercard,2026-10-02,active
4054,5131,Mastercard,2027-03-09,bloquee
4055,662,CIB,2028-05-23,active
4056,4368,CIB,2025-03-07,active
4057,5606,Visa,2027-10-05,bloquee
4058,563,Mastercard,2028-12-03,active
4059,5314,Visa,2028-12-18,active
4060,4841,CIB,2024-09-18,bloquee
4061,767,Mastercard,2025-10-21,active
4062,6707,CIB,2024-04-01,active
4063,4855,Visa,2024-01-05,active
4064,5780,CIB,2028-09-25,expiree
4065,2311,CIB,2027-10-07,active
4066,5316,Visa,2028-10-10,bloquee
4067,4781,Mastercard,2024-05-01,expiree
4068,3427,CIB,2025-06-06,expiree
4069,3253,CIB,2025-06-21,bloquee
4070,3073,Visa,2024-09-28,active
4071,1359,CIB,2028-11-16,active
4072,1544,Visa,2024-03-08,expiree
4073,4407,Mastercard,2026-03-31,expiree
4074,383,CIB,2025-07-26,bloquee
4075,3704,CIB,2026-03-29,active
4076,257,CIB,2028-05-18,active
4077,5583,Visa,2028-08-20,active
4078,3013,Visa,2024-04-01,bloquee
4079,1126,Mastercard,2028-08-08,expiree
4080,6992,Visa,2024-05-10,bloquee
4081,3331,Mastercard,2024-03-18,expiree
4082,5991,Visa,2028-03-15,active
4083,6520,CIB,2027-05-17,active
4084,6051,Visa,2028-03-12,active
4085,6018,CIB,2026-07-17,active
4086,4771,Mastercard,2028-08-25,expiree
4087,1841,Visa,2025-06-15,expiree
4088,4348,Mastercard,2025-05-27,expiree
4089,81,Mastercard,2027-06-20,active
4090,5011,Visa,2028-02-17,active
4091,4221,Mastercard,2028-08-17,active
4092,3238,Visa,2027-06-19,active
4093,929,Visa,2026-04-18,active
4094,911,Visa,2027-09-07,active
4095,1086,Visa,2026-04-20,expiree
4096,1239,CIB,2024-11-22,active
4097,4462,Visa,2027-11-18,active
4098,1092,Visa,2028-12-20,bloquee
4099,4360,CIB,2025-05-21,active
4100,1966,Visa,2027-03-16,active
4101,5091,Visa,2024-02-27,active
4102,4147,Visa,2024-08-03,expiree
4103,742,Visa,2025-02-10,active
4104,2321,Visa,2028-12-22,active
4105,3225,Visa,2026-12-04,expiree
4106,5784,CIB,2027-04-28,active
4107,6247,Mastercard,2025-01-18,expiree
4108,5347,Visa,2026-05-10,expiree
4109,4974,Visa,2028-03-08,active
4110,747,CIB,2028-09-22,active
4111,399,Mastercard,2024-05-27,active
4112,4245,Visa,2024-02-23,active
4113,3051,Mastercard,2027-01-04,active
4114,6280,CIB,2024-08-24,active
4115,5180,Visa,2026-05-24,active
4116,6828,Visa,2026-02-28,active
4117,995,Visa,2026-05-15,active
4118,6088,Visa,2025-12-18,bloquee
4119,4154,Mastercard,2025-02-13,expiree
4120,100,Mastercard,2024-06-27,active
4121,2397,CIB,2026-06-26,active
4122,1238,CIB,2025-11-15,expiree
4123,1548,Mastercard,2028-02-29,active
4124,3229,CIB,2028-11-02,active
4125,1376,Mastercard,2027-10-14,expiree
4126,1056,Mastercard,2026-06-22,active
4127,299,Mastercard,2028-04-05,bloquee
4128,6225,Mastercard,2025-05-21,active
4129,2875,Visa,2026-05-22,expiree
4130,3966,Mastercard,2026-08-14,active
4131,4306,Visa,2028-02-03,active
4132,5438,Visa,2024-10-06,active
4133,482,Mastercard,2025-10-06,active
4134,5373,Mastercard,2028-12-01,active
4135,5184,CIB,2026-04-28,active
4136,3421,Mastercard,2027-12-01,active
4137,3032,Mastercard,2027-08-04,active
4138,4331,Mastercard,2026-03-05,bloquee
4139,1010,Visa,2026-07-29,expiree
4140,1113,Mastercard,2028-12-20,expiree
4141,3012,Visa,2025-10-22,active
4142,1535,Visa,2024-12-09,active
4143,2774,CIB,2027-01-02,active
4144,1464,CIB,2026-05-31,expiree
4145,3102,CIB,2025-02-17,active
4146,4352,Visa,2024-02-11,active
4147,6237,CIB,2025-08-18,active
4148,6762,Visa,2024-06-12,active
4149,5457,Visa,2028-10-07,active
4150,3989,Visa,2026-06-28,active
4151,624,Mastercard,2024-09-22,active
4152,2464,Mastercard,2027-07-06,active
4153,6749,Mastercard,2028-11-26,expiree
4154,391,Mastercard,2027-11-26,bloquee
4155,2346,Mastercard,2024-10-10,active
4156,535,Mastercard,2027-01-17,active
4157,6418,Mastercard,2024-07-02,active
4158,2289,Mastercard,2026-04-26,bloquee
4159,4057,Visa,2025-10-12,bloquee
4160,2972,Visa,2025-01-25,expiree
4161,6618,Mastercard,2025-06-28,bloquee
4162,1617,CIB,2024-05-15,active
4163,6122,Mastercard,2028-12-24,active
4164,2068,Visa,2025-03-26,expiree
4165,1052,Mastercard,2026-11-12,bloquee
4166,3886,CIB,2027-02-18,active
4167,1862,Mastercard,2024-08-05,active
4168,4771,Visa,2027-09-08,active
4169,3499,Visa,2027-03-23,expiree
4170,1270,CIB,2024-09-25,active
4171,5106,Visa,2025-09-27,active
4172,478,CIB,2026-02-12,active
4173,3868,Visa,2028-07-27,active
4174,772,Mastercard,2026-04-11,bloquee
4175,6778,Visa,2027-12-30,active
4176,770,CIB,2027-07-23,active
4177,3376,CIB,2025-01-09,expiree
4178,1077,Mastercard,2027-06-22,active
4179,1923,Mastercard,2024-12-24,active
4180,2537,Mastercard,2024-02-14,active
4181,4086,Visa,2028-08-20,expiree
4182,2790,Mastercard,2024-05-09,expiree
4183,3952,Mastercard,2028-12-19,active
4184,5006,Visa,2024-09-30,active
4185,1153,Visa,2024-12-30,active
4186,811,CIB,2025-07-27,active
4187,2769,CIB,2027-03-30,active
4188,4233,Visa,2024-12-11,bloquee
4189,4114,Visa,2024-08-31,active
4190,6439,Mastercard,2026-03-12,active
4191,4192,Visa,2024-08-26,expiree
4192,3160,Mastercard,2024-12-16,active
4193,91,Mastercard,2028-09-14,active
4194,6085,Mastercard,2026-03-11,bloquee
4195,4056,Visa,2025-09-13,active
4196,673,Visa,2028-01-29,active
4197,1172,Visa,2025-08-09,active
4198,2285,CIB,2026-01-29,bloquee
4199,6774,Mastercard,2024-07-14,expiree
4200,3810,Visa,2028-04-06,active
4201,31,Mastercard,2026-12-22,active
4202,5836,Visa,2026-11-10,bloquee
4203,2822,CIB,2026-01-11,active
4204,6090,CIB,2027-03-13,active
4205,2151,CIB,2026-11-23,expiree
4206,5294,CIB,2024-01-07,bloquee
4207,42,Mastercard,2025-10-01,active
4208,6483,Visa,2028-02-04,expiree
4209,6165,Mastercard,2028-07-01,active
4210,2696,Mastercard,2027-08-16,active
4211,2095,Visa,2025-10-25,expiree
4212,4411,CIB,2025-07-08,active
4213,4328,Visa,2025-09-26,active
4214,4983,Mastercard,2026-08-14,active
4215,1269,CIB,2024-09-03,active
4216,1753,Visa,2027-01-19,active
4217,2064,CIB,2025-12-07,active
4218,1743,Mastercard,2025-06-12,active
4219,1616,CIB,2028-05-07,active
4220,3825,Mastercard,2027-02-17,expiree
4221,4167,Visa,2026-07-02,active
4222,1753,CIB,2027-12-14,active
4223,4997,Mastercard,2024-02-27,active
4224,5920,Visa,2025-09-30,active
4225,5428,CIB,2025-05-07,active
4226,6401,Visa,2026-04-13,expiree
4227,3077,Visa,2025-12-21,expiree
4228,479,Mastercard,2028-08-24,active
4229,2332,CIB,2026-02-08,active
4230,2416,CIB,2027-04-24,active
4231,1573,Mastercard,2025-09-01,active
4232,1601,Visa,2024-12-06,active
4233,6363,Mastercard,2028-01-01,bloquee
4234,5457,CIB,2028-01-02,active
4235,2779,Mastercard,2027-07-27,expiree
4236,153,Visa,2025-01-13,active
4237,5917,Mastercard,2028-04-16,expiree
4238,4206,Mastercard,2028-12-14,active
4239,6492,CIB,2026-08-22,bloquee
4240,1231,CIB,2025-07-02,active
4241,4488,Mastercard,2026-09-27,bloquee
4242,3082,CIB,2025-02-07,active
4243,1344,CIB,2026-12-16,active
4244,6911,Visa,2028-12-29,active
4245,2469,Mastercard,2026-07-13,active
4246,4836,Mastercard,2025-05-14,active
4247,1283,CIB,2028-04-10,bloquee
4248,3365,Visa,2024-12-27,expiree
4249,4853,CIB,2024-01-06,active
4250,2155,Visa,2027-03-17,active
4251,1549,Mastercard,2028-05-09,expiree
4252,1439,CIB,2028-05-22,active
4253,2836,CIB,2025-06-14,bloquee
4254,1262,CIB,2028-04-24,expiree
4255,2860,Mastercard,2026-10-09,active
4256,995,Visa,2028-08-13,expiree
4257,6620,CIB,2027-03-03,active
4258,1173,CIB,2028-01-23,bloquee
4259,6955,Mastercard,2027-10-10,bloquee
4260,4608,CIB,2025-12-12,active
4261,1336,CIB,2025-11-07,expiree
4262,5094,Visa,2026-07-30,active
4263,1775,Visa,2027-11-08,expiree
4264,1764,Mastercard,2024-03-11,active
4265,5533,Visa,2024-12-10,expiree
4266,1480,Visa,2025-11-11,bloquee
4267,4014,CIB,2025-01-07,expiree
4268,6723,CIB,2027-10-13,bloquee
4269,6747,CIB,2026-10-25,active
4270,4703,CIB,2025-07-19,expiree
4271,4078,Visa,2026-04-02,active
4272,3948,CIB,2028-10-25,active
4273,2522,Mastercard,2024-07-15,expiree
4274,6193,CIB,2028-05-12,expiree
4275,3405,Mastercard,2025-05-01,expiree
4276,6534,Visa,2027-09-25,active
4277,359,Visa,2027-02-07,active
4278,6015,Mastercard,2027-01-08,active
4279,3466,Mastercard,2026-06-04,active
4280,409,Mastercard,2026-07-03,expiree
4281,5455,CIB,2027-11-05,bloquee
4282,6290,Visa,2025-07-31,active
4283,6140,Mastercard,2027-10-23,active
4284,3991,CIB,2026-01-02,active
4285,6882,Mastercard,2025-10-31,active
4286,559,Visa,2024-08-18,active
4287,6625,CIB,2027-01-04,bloquee
4288,3878,Mastercard,2027-08-29,active
4289,6474,Mastercard,2025-01-05,active
4290,4509,Visa,2024-08-07,expiree
4291,4603,CIB,2028-01-08,active
4292,6082,CIB,2027-03-15,active
4293,3063,Mastercard,2024-06-07,active
4294,169,Visa,2027-07-09,active
4295,5610,Mastercard,2024-06-16,active
4296,6821,CIB,2027-11-14,expiree
4297,4957,Mastercard,2028-04-10,active
4298,211,Mastercard,2025-12-04,bloquee
4299,732,CIB,2028-09-10,active
4300,5959,Mastercard,2025-07-20,active
4301,5586,CIB,2027-12-28,active
4302,1328,Mastercard,2025-05-02,active
4303,4544,Visa,2024-02-02,active
4304,3195,Visa,2024-01-01,expiree
4305,6120,CIB,2025-06-20,expiree
4306,4893,Visa,2026-01-01,active
4307,5179,Visa,2026-04-16,active
4308,6166,Mastercard,2026-03-12,active
4309,218,CIB,2028-01-21,active
4310,2892,CIB,2026-03-12,active
4311,5132,CIB,2024-08-11,active
4312,3475,Visa,2026-06-13,bloquee
4313,1143,Visa,2026-10-06,expiree
4314,3568,CIB,2026-11-04,active
4315,2816,CIB,2024-04-03,expiree
4316,4770,CIB,2025-07-27,active
4317,3945,CIB,2024-07-17,active
4318,317,CIB,2025-12-10,active
4319,2061,Visa,2024-08-19,expiree
4320,6948,CIB,2026-10-01,active
4321,1330,Mastercard,2025-01-30,active
4322,2224,Mastercard,2026-10-14,expiree
4323,599,CIB,2028-10-20,active
4324,5222,Visa,2025-11-04,active
4325,4184,Mastercard,2027-12-23,active
4326,6118,Visa,2027-04-08,expiree
4327,4653,Visa,2026-12-03,expiree
4328,655,CIB,2027-07-28,active
4329,3863,Visa,2024-09-30,active
4330,1926,CIB,2026-05-05,active
4331,1056,CIB,2026-07-02,expiree
4332,442,Mastercard,2024-03-04,active
4333,5605,CIB,2025-08-19,active
4334,1092,Mastercard,2025-08-13,expiree
4335,3153,Mastercard,2024-12-05,active
4336,3902,Visa,2025-04-26,active
4337,873,Visa,2026-02-09,bloquee
4338,859,Mastercard,2028-09-11,expiree
4339,1120,Visa,2027-07-12,expiree
4340,6174,Visa,2027-04-10,active
4341,2373,Mastercard,2025-06-26,active
4342,5853,Visa,2027-06-27,expiree
4343,5959,Mastercard,2027-06-21,active
4344,4460,CIB,2026-04-13,active
4345,4425,CIB,2026-04-30,active
4346,6610,Visa,2024-09-07,active
4347,5349,CIB,2027-08-25,active
4348,1117,Visa,2026-01-28,active
4349,2748,Mastercard,2026-03-03,active
4350,49,Mastercard,2028-09-14,active
4351,4927,CIB,2026-03-25,active
4352,675,CIB,2025-06-07,expiree
4353,2529,Visa,2028-02-01,expiree
4354,5156,Visa,2026-08-19,active
4355,3583,CIB,2024-04-08,active
4356,1619,CIB,2027-08-03,active
4357,817,Visa,2028-04-26,active
4358,4455,CIB,2024-07-28,active
4359,794,CIB,2028-08-03,active
4360,2372,Mastercard,2028-06-28,active
4361,1192,Visa,2026-06-04,active
4362,5524,CIB,2026-04-11,active
4363,2750,Mastercard,2026-09-08,expiree
4364,2496,CIB,2025-02-20,active
4365,5101,Visa,2024-10-04,bloquee
4366,700,CIB,2026-10-27,active
4367,949,Visa,2028-10-31,active
4368,1422,Mastercard,2027-01-03,expiree
4369,5718,CIB,2025-02-16,active
4370,3716,Mastercard,2024-10-01,active
4371,4713,Visa,2024-02-04,expiree
4372,68,CIB,2028-05-10,active
4373,5664,CIB,2028-01-04,active
4374,3238,CIB,2024-11-27,active
4375,4973,Mastercard,2025-05-29,active
4376,5510,Mastercard,2026-10-09,bloquee
4377,4669,CIB,2025-08-13,active
4378,3017,CIB,2025-12-20,active
4379,5848,CIB,2024-08-11,expiree
4380,5355,Visa,2025-03-20,active
4381,788,CIB,2024-05-06,active
4382,5119,Mastercard,2026-02-06,active
4383,91,Visa,2026-09-18,active
4384,2088,Mastercard,2026-09-16,expiree
4385,6316,Visa,2025-10-09,active
4386,5928,Mastercard,2024-12-21,active
4387,3778,CIB,2024-07-30,active
4388,6261,Mastercard,2024-05-02,active
4389,5380,Mastercard,2027-09-02,expiree
4390,5135,Visa,2025-12-07,active
4391,6782,CIB,2028-07-24,bloquee
4392,1121,CIB,2028-04-17,active
4393,513,Mastercard,2027-03-19,expiree
4394,338,Mastercard,2028-11-30,bloquee
4395,3451,CIB,2027-12-09,bloquee
4396,492,Mastercard,2025-03-23,active
4397,1753,Mastercard,2027-06-16,active
4398,4434,Mastercard,2026-02-14,active
4399,4067,Mastercard,2028-12-30,active
4400,317,Mastercard,2024-01-24,active
4401,6914,Mastercard,2025-10-29,bloquee
4402,5384,Visa,2025-10-12,active
4403,3928,Mastercard,2024-12-28,bloquee
4404,1249,Mastercard,2027-09-16,active
4405,4196,CIB,2027-04-14,active
4406,1753,Mastercard,2025-12-12,active
4407,5701,CIB,2024-07-01,active
4408,2868,Visa,2027-05-18,active
4409,3158,Mastercard,2027-05-09,expiree
4410,6866,CIB,2027-06-06,bloquee
4411,5735,CIB,2026-10-27,bloquee
4412,6593,CIB,2026-01-13,bloquee
4413,768,CIB,2024-08-27,active
4414,2489,Visa,2024-04-08,bloquee
4415,3229,Visa,2024-10-22,active
4416,3531,Visa,2026-07-19,bloquee
4417,5794,Mastercard,2027-07-17,active
4418,3809,CIB,2024-02-13,active
4419,4516,Visa,2026-03-13,active
4420,3354,CIB,2026-06-23,bloquee
4421,1050,Mastercard,2025-11-01,active
4422,4217,Mastercard,2024-10-22,active
4423,579,Visa,2025-11-16,active
4424,6373,Visa,2026-03-10,bloquee
4425,4785,Mastercard,2025-01-23,active
4426,423,Mastercard,2027-05-11,active
4427,5439,Visa,2028-07-21,expiree
4428,4557,CIB,2024-01-20,expiree
4429,6099,CIB,2028-12-11,active
4430,5406,Visa,2028-04-04,expiree
4431,5455,Visa,2027-09-25,expiree
4432,2976,Visa,2024-07-11,active
4433,2541,Visa,2028-10-10,bloquee
4434,4826,Mastercard,2025-03-29,active
4435,6515,Mastercard,2027-05-01,bloquee
4436,2450,Mastercard,2026-09-05,expiree
4437,5676,CIB,2027-09-17,bloquee
4438,973,CIB,2026-10-05,expiree
4439,487,CIB,2027-02-28,expiree
4440,3498,Mastercard,2028-11-22,active
4441,3158,CIB,2027-04-23,active
4442,4745,Mastercard,2028-12-21,active
4443,1187,Visa,2027-10-02,active
4444,6561,Mastercard,2025-03-16,active
4445,5257,Visa,2028-05-13,active
4446,657,CIB,2028-12-22,active
4447,2605,CIB,2028-01-14,active
4448,284,Visa,2027-09-19,active
4449,3415,Mastercard,2027-12-08,active
4450,2370,Visa,2026-10-10,active
4451,6361,CIB,2027-06-21,active
4452,6051,Visa,2025-12-09,active
4453,380,Mastercard,2026-01-21,expiree
4454,1555,Mastercard,2027-04-29,active
4455,3616,Visa,2026-01-14,active
4456,6072,Visa,2028-08-01,active
4457,4149,Visa,2026-05-26,active
4458,4659,Mastercard,2024-10-13,active
4459,691,Visa,2027-09-12,bloquee
4460,711,CIB,2026-12-15,expiree
4461,745,Mastercard,2024-10-11,active
4462,2197,CIB,2025-04-06,active
4463,5912,Mastercard,2026-10-04,active
4464,4652,Mastercard,2024-12-16,active
4465,179,CIB,2024-08-26,active
4466,6126,Mastercard,2028-10-03,active
4467,1753,Visa,2027-12-12,active
4468,2198,Mastercard,2024-08-20,active
4469,716,Mastercard,2025-05-30,expiree
4470,4223,Visa,2028-06-20,bloquee
4471,866,Visa,2026-08-25,active
4472,1730,Visa,2025-04-28,active
4473,6805,CIB,2026-01-16,expiree
4474,2297,CIB,2027-11-13,active
4475,492,CIB,2027-04-15,active
4476,2541,CIB,2025-05-11,expiree
4477,5496,CIB,2027-10-11,active
4478,3905,Mastercard,2025-12-06,active
4479,5008,Mastercard,2027-09-15,bloquee
4480,6866,Mastercard,2024-11-15,active
4481,6417,Mastercard,2027-02-23,active
4482,5206,Visa,2026-11-14,active
4483,2946,CIB,2024-01-20,active
4484,4204,Mastercard,2028-12-20,active
4485,867,Visa,2026-01-05,bloquee
4486,6450,CIB,2026-03-01,expiree
4487,3933,Visa,2025-02-23,expiree
4488,3513,Mastercard,2026-03-05,expiree
4489,1825,CIB,2026-11-25,bloquee
4490,775,Mastercard,2024-10-10,expiree
4491,4276,CIB,2025-09-21,active
4492,3418,CIB,2027-09-01,expiree
4493,2545,Visa,2025-08-12,bloquee
4494,2311,Visa,2026-12-16,active
4495,6847,Visa,2024-12-01,active
4496,2650,Mastercard,2025-03-09,bloquee
4497,4572,Mastercard,2024-06-17,active
4498,1342,Visa,2027-02-24,expiree
4499,1898,CIB,2025-04-16,active
4500,1262,Visa,2024-11-18,active
4501,316,CIB,2028-09-02,active
4502,530,CIB,2028-02-06,active
4503,2307,Visa,2025-10-03,active
4504,688,Visa,2028-05-23,expiree
4505,6584,Visa,2028-10-12,bloquee
4506,4600,Visa,2025-05-17,active
4507,5540,Visa,2028-10-11,active
4508,1753,CIB,2025-01-02,active
4509,2872,Visa,2025-09-25,expiree
4510,5646,Mastercard,2025-07-10,bloquee
4511,2693,Mastercard,2028-04-19,expiree
4512,1753,Mastercard,2028-08-13,active
4513,4902,Mastercard,2027-09-15,active
4514,4969,Mastercard,2028-09-24,active
4515,562,Visa,2026-05-18,active
4516,2826,Mastercard,2025-05-07,bloquee
4517,3752,CIB,2028-07-03,expiree
4518,6906,CIB,2027-03-31,active
4519,2954,Visa,2028-12-18,active
4520,5121,Visa,2025-03-27,active
4521,5274,Mastercard,2026-03-05,bloquee
4522,1657,CIB,2026-03-30,active
4523,6027,Visa,2024-10-08,active
4524,4221,CIB,2028-11-26,active
4525,2241,Mastercard,2025-08-14,active
4526,6606,Visa,2026-11-09,expiree
4527,4273,Mastercard,2028-05-01,active
4528,5714,CIB,2024-11-27,active
4529,2670,Mastercard,2028-07-31,expiree
4530,3698,Mastercard,2026-10-04,active
4531,4928,CIB,2025-08-07,active
4532,1856,Mastercard,2025-08-13,active
4533,3753,CIB,2027-10-14,active
4534,768,Visa,2028-01-12,active
4535,6449,Mastercard,2027-06-21,expiree
4536,3159,Mastercard,2027-08-10,active
4537,5647,CIB,2026-04-13,bloquee
4538,644,CIB,2026-12-24,active
4539,532,Mastercard,2024-05-14,active
4540,1043,Mastercard,2024-02-14,bloquee
4541,1803,CIB,2025-10-27,expiree
4542,3685,CIB,2027-07-22,active
4543,3817,CIB,2026-11-05,expiree
4544,1871,Visa,2028-12-29,expiree
4545,3949,Visa,2026-07-23,active
4546,4727,Visa,2026-04-22,active
4547,3110,CIB,2027-05-11,expiree
4548,725,CIB,2024-12-05,active
4549,3504,Mastercard,2026-09-09,active
4550,5699,Visa,2027-09-05,active
4551,1753,CIB,2024-02-06,active
4552,5513,CIB,2028-01-20,bloquee
4553,2531,CIB,2024-05-26,active
4554,3868,CIB,2024-04-18,active
4555,2969,Mastercard,2027-09-21,expiree
4556,2723,Visa,2025-08-29,active
4557,64,CIB,2027-11-19,active
4558,3669,Mastercard,2024-04-02,active
4559,2163,Visa,2025-08-27,expiree
4560,3156,Visa,2024-10-04,bloquee
4561,5101,CIB,2025-02-20,bloquee
4562,5298,CIB,2026-06-16,active
4563,4592,CIB,2025-11-27,active
4564,5505,Mastercard,2025-12-29,expiree
4565,217,Visa,2027-04-30,expiree
4566,528,Visa,2026-10-27,expiree
4567,3470,Visa,2027-03-30,active
4568,1826,Visa,2024-09-17,active
4569,5653,CIB,2026-11-11,active
4570,5587,CIB,2028-08-29,active
4571,1526,Visa,2027-03-01,expiree
4572,1449,Visa,2024-09-29,active
4573,4564,Mastercard,2028-05-05,active
4574,1783,Mastercard,2025-12-05,expiree
4575,1753,Visa,2028-05-01,active
4576,3064,CIB,2027-09-24,expiree
4577,4776,CIB,2026-03-06,active
4578,811,CIB,2025-01-27,active
4579,3875,CIB,2024-11-16,expiree
4580,1182,CIB,2026-04-20,active
4581,5870,CIB,2025-03-11,active
4582,2371,Mastercard,2025-10-14,expiree
4583,2844,Mastercard,2025-12-24,active
4584,1124,CIB,2028-06-30,active
4585,5858,Visa,2026-09-12,bloquee
4586,1753,Visa,2027-12-20,active
4587,5002,Visa,2026-08-24,expiree
4588,4853,Visa,2027-10-24,active
4589,4938,CIB,2025-09-19,active
4590,6532,CIB,2024-03-21,active
4591,1377,Visa,2025-08-13,active
4592,5566,Visa,2025-03-26,expiree
4593,3599,Mastercard,2026-04-19,bloquee
4594,1727,Visa,2027-09-25,active
4595,6429,Mastercard,2027-11-05,active
