usage_id,client_id,date_connexion,canal,action
28139,2172,2021-11-02 04:14:57,BBM,telechargement releve
28140,1661,2024-02-11 13:24:11,BaridNet,consultation
28141,345,2021-06-01 08:57:15,BaridNet,telechargement releve
28142,4680,2022-12-19 16:48:16,BBM,paiement facture
28143,618,2021-08-22 04:37:43,BaridNet,paiement facture
28144,2998,2024-10-04 06:02:09,BaridNet,virement
28145,317,2021-11-07 11:08:48,BBM,virement
28146,234,2020-10-20 13:42:45,BaridNet,paiement facture
28147,3484,2020-07-28 16:30:10,BBM,virement
28148,91067,2023-01-14 18:55:56,BBM,paiement facture
28149,4813,2024-04-30 20:28:34,BaridNet,paiement facture
28150,2917,2022-03-04 11:15:35,BBM,telechargement releve
28151,2882,2022-03-01 02:23:47,BaridNet,consultation
28152,337,2024-11-06 07:14:04,BBM,paiement facture
28153,2998,2024-05-10 05:03:24,BaridNet,telechargement releve
28154,4918,2024-02-01 14:34:06,BBM,telechargement releve
28155,4838,2024-08-21 08:35:50,BaridNet,virement
28156,2204,2022-10-06 22:33:25,BaridNet,paiement facture
28157,1163,2024-05-30 21:09:10,BBM,telechargement releve
28158,2427,2020-02-29 17:35:26,BBM,consultation
28159,2338,2021-01-27 19:24:19,BaridNet,consultation
28160,2407,2024-05-26 20:58:35,BaridNet,virement
28161,4404,2022-05-14 05:27:45,BBM,telechargement releve
28162,3330,2020-10-15 06:42:28,BBM,paiement facture
28163,2597,2023-03-01 03:41:49,BaridNet,consultation
28164,3507,2022-01-03 21:39:05,BaridNet,telechargement releve
28165,3208,2020-01-02 18:55:44,BaridNet,telechargement releve
28166,3177,2022-12-19 13:07:20,BaridNet,virement
28167,4328,2020-05-09 07:01:26,BaridNet,paiement facture
28168,556,2021-09-19 01:52:49,BaridNet,telechargement releve
28169,3806,2024-05-25 03:35:53,BaridNet,paiement facture
28170,424,2021-10-24 10:06:03,BaridNet,telechargement releve
28171,2273,2023-11-03 13:26:19,BBM,telechargement releve
28172,1456,2020-08-27 19:16:17,BBM,telechargement releve
28173,68,2020-10-06 03:45:57,BaridNet,telechargement releve
28174,252,2020-12-28 07:20:53,BaridNet,virement
28175,91067,2020-01-13 00:23:22,BBM,paiement facture
28176,1501,2020-10-07 15:11:02,BBM,paiement facture
28177,175,2020-09-01 03:37:43,BaridNet,virement
28178,599,2021-06-10 00:23:27,BaridNet,consultation
28179,1080,2022-09-05 12:21:39,BBM,consultation
28180,140,2024-11-15 01:27:06,BBM,virement
28181,3775,2024-04-03 13:28:27,BBM,telechargement releve
28182,664,2023-09-28 19:13:04,BBM,paiement facture
28183,748,2023-02-17 20:36:13,BaridNet,paiement facture
28184,1630,2024-04-11 13:44:43,BaridNet,telechargement releve
28185,241,2022-08-08 16:39:23,BaridNet,consultation
28186,116,2021-05-19 00:20:55,BaridNet,telechargement releve
28187,2295,2020-12-16 09:39:00,BBM,virement
28188,127,2023-12-07 11:55:09,BBM,virement
28189,4304,2023-04-05 16:37:42,BaridNet,virement
28190,1734,2024-08-03 02:47:28,BBM,consultation
28191,953,2020-07-31 21:22:10,BaridNet,telechargement releve
28192,2627,2022-10-06 19:56:54,BaridNet,paiement facture
28193,894,2023-03-02 17:43:39,BBM,consultation
28194,2552,2022-12-06 09:11:29,BBM,virement
28195,1565,2023-06-09 11:41:57,BBM,telechargement releve
28196,3457,2020-02-22 03:22:58,BBM,paiement facture
28197,157,2021-12-05 23:16:58,BBM,paiement facture
28198,1927,2021-08-05 03:13:57,BaridNet,telechargement releve
28199,3507,2024-08-18 02:16:39,BBM,telechargement releve
28200,91067,2023-10-02 06:16:17,BaridNet,paiement facture
28201,3506,2024-11-15 04:59:20,BaridNet,virement
28202,1981,2022-03-12 15:48:36,BaridNet,virement
28203,3387,2021-09-24 12:50:52,BBM,virement
28204,45,2024-10-17 09:25:28,BBM,consultation
28205,608,2022-11-27 13:04:09,BBM,consultation
28206,580,2023-05-07 13:13:31,BBM,virement
28207,1507,2024-05-19 04:39:43,BaridNet,telechargement releve
28208,3293,2023-05-18 13:23:02,BaridNet,telechargement releve
28209,186,2022-02-12 11:37:25,BBM,consultation
28210,336,2024-03-08 18:12:37,BBM,paiement facture
28211,4393,2023-01-18 08:01:03,BaridNet,virement
28212,1046,2020-11-24 17:51:50,BaridNet,virement
28213,4971,2021-10-24 05:30:18,BaridNet,virement
28214,3277,2020-05-09 07:58:55,BaridNet,telechargement releve
28215,3673,2023-04-19 09:38:15,BBM,consultation
28216,512,2020-08-09 22:17:53,BBM,paiement facture
28217,3160,2024-10-20 06:11:25,BaridNet,virement
28218,1966,2023-09-30 05:28:24,BaridNet,consultation
28219,702,2024-01-12 01:50:03,BaridNet,paiement facture
28220,1991,2023-05-04 05:40:43,BaridNet,consultation
28221,1692,2020-10-11 08:21:44,BBM,telechargement releve
28222,4567,2020-10-01 09:10:08,BaridNet,virement
28223,686,2020-04-14 01:44:10,BaridNet,telechargement releve
28224,2786,2020-02-09 15:52:27,BBM,telechargement releve
28225,933,2024-11-22 19:22:56,BaridNet,consultation
28226,3699,2021-12-06 02:15:18,BBM,telechargement releve
28227,1643,2023-04-10 16:18:16,BBM,consultation
28228,59,2020-09-15 10:07:48,BBM,paiement facture
28229,4202,2024-06-09 16:26:39,BBM,virement
28230,2747,2024-11-08 17:10:27,BaridNet,consultation
28231,3098,2023-01-02 09:58:08,BBM,telechargement releve
28232,4707,2020-09-29 23:04:01,BBM,consultation
28233,2048,2024-02-12 03:23:58,BaridNet,consultation
28234,4788,2024-01-07 03:46:38,BBM,paiement facture
28235,3473,2022-08-02 07:55:57,BaridNet,consultation
28236,2230,2022-02-12 22:46:23,BaridNet,virement
28237,1266,2024-06-17 00:38:32,BaridNet,virement
28238,234,2020-10-12 11:31:36,BaridNet,paiement facture
28239,4670,2021-02-16 16:47:01,BBM,virement
28240,60,2023-09-01 06:13:57,BaridNet,virement
28241,1865,2023-04-06 22:24:06,BaridNet,virement
28242,4445,2024-10-07 03:15:24,BaridNet,consultation
28243,2357,2024-08-28 10:48:29,BBM,consultation
28244,91067,2024-01-02 14:42:31,BBM,paiement facture
28245,881,2021-09-02 18:19:53,BaridNet,consultation
28246,823,2021-01-11 20:33:45,BaridNet,paiement facture
28247,2177,2021-05-17 23:18:16,BBM,consultation
28248,542,2023-01-02 17:54:36,BaridNet,paiement facture
28249,315,2022-09-18 18:26:58,BBM,virement
28250,3600,2024-04-25 19:22:13,BBM,telechargement releve
28251,1838,2024-02-21 19:55:29,BaridNet,paiement facture
28252,1722,2020-10-16 15:58:16,BBM,telechargement releve
28253,4163,2020-04-06 16:12:53,BBM,consultation
28254,1386,2022-08-10 10:55:50,BBM,paiement facture
28255,4964,2024-04-19 03:26:47,BaridNet,paiement facture
28256,2326,2022-07-14 14:05:05,BBM,consultation
28257,4742,2021-03-02 07:19:46,BBM,consultation
28258,427,2024-11-08 23:57:35,BaridNet,paiement facture
28259,3502,2020-11-09 08:23:12,BBM,paiement facture
28260,4633,2024-12-22 11:45:38,BBM,paiement facture
28261,4267,2020-06-28 14:01:21,BaridNet,paiement facture
28262,431,2024-06-22 08:52:29,BBM,virement
28263,913,2022-06-08 12:12:49,BaridNet,telechargement releve
28264,1229,2020-03-20 14:57:12,BaridNet,virement
28265,610,2021-01-11 14:13:29,BaridNet,virement
28266,3033,2024-06-08 22:13:25,BBM,telechargement releve
28267,824,2020-05-05 09:51:20,BBM,telechargement releve
28268,2119,2021-04-26 15:12:39,BBM,telechargement releve
28269,4369,2020-08-19 04:41:56,BBM,virement
28270,1487,2024-11-17 09:06:53,BaridNet,virement
28271,1969,2022-05-08 01:05:10,BBM,virement
28272,1429,2022-12-18 04:30:22,BaridNet,telechargement releve
28273,1968,2021-12-18 23:24:07,BaridNet,paiement facture
28274,3442,2022-08-27 23:47:54,BaridNet,telechargement releve
28275,4835,2021-09-12 08:11:43,BaridNet,consultation
28276,104,2024-11-03 19:35:49,BBM,consultation
28277,2764,2021-01-31 16:09:15,BaridNet,telechargement releve
28278,2155,2022-08-20 22:06:43,BBM,paiement facture
28279,4160,2024-06-10 13:00:38,BBM,virement
28280,146,2023-05-06 02:14:28,BBM,telechargement releve
28281,3276,2023-06-12 01:51:43,BaridNet,virement
28282,2188,2024-06-10 12:39:25,BaridNet,telechargement releve
28283,1931,2022-03-20 16:14:12,BBM,paiement facture
28284,4628,2020-07-25 00:21:07,BBM,virement
28285,2321,2024-06-20 04:49:52,BaridNet,telechargement releve
28286,91067,2022-10-04 13:31:52,BaridNet,paiement facture
28287,1175,2020-08-11 00:26:02,BBM,virement
28288,698,2022-07-26 09:11:34,BBM,consultation
28289,2504,2021-06-13 11:29:58,BaridNet,virement
28290,2290,2023-03-30 21:58:55,BaridNet,paiement facture
28291,2645,2021-06-30 19:21:18,BBM,telechargement releve
28292,1151,2023-01-02 01:57:33,BBM,consultation
28293,3151,2021-07-26 09:07:46,BBM,consultation
28294,91067,2024-10-07 08:35:16,BBM,telechargement releve
28295,1481,2020-10-13 18:41:25,BaridNet,virement
28296,32,2024-04-17 21:30:16,BaridNet,paiement facture
28297,4340,2023-09-17 12:55:18,BaridNet,telechargement releve
28298,1233,2021-09-26 12:00:18,BBM,telechargement releve
28299,1733,2021-11-08 12:17:18,BaridNet,paiement facture
28300,3401,2021-09-23 22:32:38,BaridNet,paiement facture
28301,321,2024-03-26 17:05:03,BaridNet,paiement facture
28302,447,2021-09-25 06:47:54,BBM,telechargement releve
28303,2370,2020-04-02 21:49:20,BBM,virement
28304,2487,2024-02-15 12:39:20,BBM,telechargement releve
28305,599,2024-09-17 14:45:31,BaridNet,virement
28306,768,2024-06-23 20:58:43,BBM,paiement facture
28307,2986,2024-10-08 20:37:06,BBM,virement
28308,3272,2020-07-19 15:49:09,BaridNet,consultation
28309,1928,2021-01-12 14:08:08,BBM,consultation
28310,4425,2024-09-29 09:59:25,BBM,telechargement releve
28311,4126,2022-06-21 01:04:06,BaridNet,consultation
28312,534,2023-03-09 21:13:51,BaridNet,consultation
28313,2413,2020-09-07 04:47:13,BBM,virement
28314,2883,2022-05-05 20:52:23,BBM,virement
28315,1547,2022-10-06 12:07:48,BBM,consultation
28316,3955,2020-09-18 17:55:37,BBM,paiement facture
28317,1716,2021-04-24 15:48:33,BBM,virement
28318,4903,2020-09-06 19:56:47,BBM,consultation
28319,4889,2024-08-02 18:42:04,BBM,virement
28320,2964,2024-09-05 04:40:50,BaridNet,paiement facture
28321,2208,2021-06-08 14:11:24,BaridNet,paiement facture
28322,1267,2022-06-12 08:08:34,BBM,telechargement releve
28323,2861,2022-03-04 07:28:13,BBM,telechargement releve
28324,3349,2021-04-02 08:08:06,BBM,telechargement releve
28325,4795,2020-03-02 09:33:22,BaridNet,paiement facture
28326,4159,2024-11-10 23:26:09,BBM,paiement facture
28327,4925,2024-06-01 08:59:37,BaridNet,virement
28328,2600,2024-10-23 20:58:55,BaridNet,virement
28329,1736,2022-05-12 09:38:16,BaridNet,telechargement releve
28330,75,2022-06-22 22:17:24,BBM,telechargement releve
28331,476,2024-02-23 15:16:05,BaridNet,virement
28332,3260,2024-05-27 03:43:18,BBM,consultation
28333,4706,2020-02-07 04:09:22,BBM,telechargement releve
28334,3163,2021-07-18 15:32:20,BBM,telechargement releve
28335,1335,2024-06-23 00:25:57,BBM,virement
28336,1974,2021-10-04 20:57:19,BaridNet,consultation
28337,3226,2022-04-06 23:07:05,BBM,paiement facture
28338,1291,2020-04-29 19:00:27,BBM,consultation
28339,3456,2022-11-06 04:30:28,BaridNet,virement
28340,4390,2021-05-11 07:43:20,BBM,virement
28341,3247,2024-09-03 13:23:54,BaridNet,virement
28342,679,2022-04-29 16:10:48,BaridNet,consultation
28343,1997,2023-05-26 06:42:31,BaridNet,virement
28344,4090,2024-02-14 03:15:47,BBM,virement
28345,3517,2023-08-20 21:52:33,BBM,virement
28346,2909,2020-12-05 07:00:40,BBM,consultation
28347,129,2020-03-11 21:18:44,BBM,virement
28348,3609,2022-02-14 18:51:41,BaridNet,telechargement releve
28349,348,2024-04-11 17:03:16,BaridNet,consultation
28350,2498,2024-03-08 11:51:29,BaridNet,telechargement releve
28351,3792,2023-08-21 05:46:21,BBM,virement
28352,3664,2024-10-06 23:45:48,BaridNet,consultation
28353,2097,2023-12-17 19:19:17,BaridNet,telechargement releve
28354,2859,2022-03-06 20:24:55,BaridNet,paiement facture
28355,1326,2020-05-11 06:17:03,BaridNet,paiement facture
28356,2387,2021-11-15 12:09:36,BBM,consultation
28357,3908,2023-07-26 07:24:13,BaridNet,virement
28358,1398,2021-03-17 01:30:02,BBM,telechargement releve
28359,3228,2021-08-20 11:41:37,BaridNet,paiement facture
28360,4855,2021-12-10 16:17:58,BBM,telechargement releve
28361,1163,2022-02-28 01:49:56,BaridNet,consultation
28362,2547,2020-08-01 10:09:12,BaridNet,paiement facture
28363,3133,2020-04-02 11:57:13,BaridNet,virement
28364,2848,2021-02-18 13:33:50,BaridNet,consultation
28365,3047,2020-03-01 07:50:46,BaridNet,virement
28366,916,2024-01-02 03:55:27,BBM,virement
28367,2588,2022-06-21 15:43:40,BaridNet,telechargement releve
28368,91067,2024-06-09 03:21:05,BaridNet,virement
28369,2908,2024-06-13 17:56:58,BaridNet,consultation
28370,2663,2020-05-26 11:25:11,BaridNet,virement
28371,2279,2021-06-04 04:28:24,BaridNet,consultation
28372,405,2023-07-10 19:36:08,BBM,paiement facture
28373,3302,2024-12-08 13:42:07,BaridNet,telechargement releve
28374,71,2024-04-20 22:03:44,BBM,virement
28375,3637,2023-12-31 01:32:03,BaridNet,virement
28376,2684,2023-02-16 14:54:40,BaridNet,telechargement releve
28377,1103,2022-09-14 01:51:50,BaridNet,paiement facture
28378,1068,2020-08-13 02:55:55,BBM,paiement facture
28379,3926,2021-01-13 10:39:09,BaridNet,consultation
28380,1664,2023-07-15 22:58:17,BBM,telechargement releve
28381,2907,2022-03-17 16:07:14,BaridNet,consultation
28382,821,2020-10-08 11:05:50,BaridNet,virement
28383,2227,2021-11-30 19:31:21,BaridNet,paiement facture
28384,2479,2020-11-23 09:37:31,BBM,paiement facture
28385,3877,2022-07-31 18:35:52,BBM,paiement facture
28386,1184,2020-11-27 04:29:10,BBM,paiement facture
28387,3355,2024-08-15 18:48:02,BaridNet,consultation
28388,1553,2024-03-25 03:03:31,BBM,telechargement releve
28389,3766,2023-06-12 10:55:10,BaridNet,telechargement releve
28390,1819,2023-04-18 13:17:18,BBM,consultation
28391,1875,2023-03-13 22:38:06,BaridNet,consultation
28392,4789,2020-04-14 22:25:15,BaridNet,telechargement releve
28393,1672,2020-02-29 17:47:57,BBM,telechargement releve
28394,278,2020-10-28 15:24:04,BaridNet,telechargement releve
28395,2490,2020-12-05 12:16:52,BBM,virement
28396,1479,2024-12-19 20:13:09,BBM,telechargement releve
28397,152,2022-11-25 22:39:28,BBM,telechargement releve
28398,1591,2021-07-09 12:52:30,BaridNet,virement
28399,694,2023-11-02 14:15:14,BBM,virement
28400,3680,2021-07-27 11:16:26,BBM,consultation
28401,2728,2020-11-27 22:01:54,BBM,telechargement releve
28402,3827,2021-07-12 05:56:38,BBM,consultation
28403,2515,2020-05-04 07:23:04,BaridNet,telechargement releve
28404,91067,2022-01-08 20:15:05,BBM,telechargement releve
28405,4174,2023-06-20 23:58:19,BaridNet,paiement facture
28406,2880,2021-03-04 14:53:05,BBM,paiement facture
28407,1743,2020-09-23 11:23:14,BaridNet,paiement facture
28408,3579,2023-05-22 11:51:20,BaridNet,paiement facture
28409,3039,2020-08-12 15:14:06,BaridNet,telechargement releve
28410,4302,2022-10-10 10:27:28,BaridNet,virement
28411,166,2022-08-25 23:23:04,BBM,telechargement releve
28412,165,2024-04-25 19:39:54,BBM,consultation
28413,1771,2024-02-06 06:11:43,BaridNet,paiement facture
28414,1384,2024-10-19 20:38:52,BaridNet,virement
28415,3483,2024-07-02 06:23:36,BaridNet,virement
28416,3597,2021-10-14 09:34:07,BaridNet,virement
28417,3244,2024-07-05 00:07:46,BBM,paiement facture
28418,888,2024-07-29 23:15:32,BBM,virement
28419,670,2022-09-28 07:06:05,BaridNet,virement
28420,2202,2020-06-17 00:49:19,BBM,telechargement releve
28421,3537,2023-10-28 22:33:21,BBM,virement
28422,1387,2021-07-12 10:00:44,BBM,paiement facture
28423,192,2024-01-12 02:41:20,BBM,virement
28424,1981,2024-07-06 19:37:08,BaridNet,consultation
28425,1743,2021-05-13 11:49:07,BBM,paiement facture
28426,1054,2021-01-01 23:16:53,BBM,paiement facture
28427,680,2023-02-18 10:51:52,BaridNet,paiement facture
28428,1921,2023-12-10 01:59:21,BaridNet,telechargement releve
28429,2233,2024-05-26 20:07:12,BBM,virement
28430,831,2023-10-22 06:47:26,BBM,virement
28431,3067,2023-02-04 20:49:05,BaridNet,virement
28432,1053,2020-08-28 15:03:09,BBM,paiement facture
28433,3102,2023-01-15 13:10:00,BaridNet,paiement facture
28434,1777,2020-02-06 03:30:27,BaridNet,virement
28435,3101,2022-08-15 10:58:57,BBM,telechargement releve
28436,1325,2022-04-19 01:35:25,BBM,telechargement releve
28437,1881,2024-08-06 22:10:54,BBM,consultation
28438,398,2021-11-28 03:47:05,BBM,telechargement releve
28439,3840,2020-04-19 02:07:08,BaridNet,telechargement releve
28440,3661,2021-01-04 07:51:20,BaridNet,consultation
28441,4583,2023-10-26 09:44:18,BBM,telechargement releve
28442,3811,2023-12-02 14:31:35,BBM,telechargement releve
28443,1223,2020-09-05 10:46:07,BBM,paiement facture
28444,4061,2022-04-30 13:50:23,BaridNet,telechargement releve
28445,4611,2022-03-14 11:09:40,BaridNet,consultation
28446,4259,2024-04-28 10:33:35,BaridNet,paiement facture
28447,2063,2023-03-30 21:15:15,BBM,virement
28448,2416,2021-10-24 10:05:00,BaridNet,telechargement releve
28449,547,2020-03-02 07:39:06,BBM,virement
28450,4312,2020-11-14 01:52:34,BaridNet,paiement facture
28451,154,2023-04-23 14:18:13,BBM,telechargement releve
28452,3174,2023-11-24 15:43:13,BBM,paiement facture
28453,1760,2021-10-23 20:23:07,BaridNet,consultation
28454,2707,2023-10-28 07:17:08,BBM,virement
28455,3717,2022-08-04 05:37:20,BaridNet,consultation
28456,4874,2020-08-06 08:24:59,BBM,telechargement releve
28457,28,2021-05-06 05:39:17,BaridNet,virement
28458,1830,2020-06-15 02:31:55,BaridNet,telechargement releve
28459,3784,2023-06-24 22:10:56,BaridNet,consultation
28460,1565,2021-07-24 11:13:32,BBM,telechargement releve
28461,4795,2021-01-12 12:46:14,BBM,telechargement releve
28462,3972,2024-12-15 10:02:40,BaridNet,virement
28463,3664,2020-01-26 07:58:23,BaridNet,consultation
28464,2492,2021-10-23 01:04:48,BBM,consultation
28465,1768,2021-08-12 11:49:31,BBM,telechargement releve
28466,2970,2024-12-24 05:33:55,BBM,paiement facture
28467,4918,2022-01-26 07:06:18,BaridNet,telechargement releve
28468,116,2020-12-30 23:32:13,BaridNet,paiement facture
28469,2719,2023-03-26 11:28:11,BBM,telechargement releve
28470,4606,2024-11-29 17:37:31,BaridNet,consultation
28471,2168,2020-11-23 03:52:01,BaridNet,paiement facture
28472,4113,2021-05-10 02:00:02,BaridNet,paiement facture
28473,668,2024-02-07 00:04:31,BBM,consultation
28474,469,2020-02-28 21:37:37,BaridNet,consultation
28475,4818,2024-12-11 19:15:27,BaridNet,consultation
28476,1737,2021-02-06 08:52:05,BBM,telechargement releve
28477,2325,2024-02-15 07:58:56,BaridNet,telechargement releve
28478,3530,2024-02-15 21:24:57,BBM,paiement facture
28479,3895,2023-04-24 04:02:48,BaridNet,paiement facture
28480,2726,2024-11-15 15:23:38,BaridNet,virement
28481,91067,2022-02-05 19:17:36,BBM,telechargement releve
28482,203,2022-01-18 21:20:04,BBM,virement
28483,787,2024-07-17 09:11:11,BBM,telechargement releve
28484,2695,2020-07-24 21:08:44,BBM,paiement facture
28485,552,2021-07-03 11:01:03,BaridNet,paiement facture
28486,4661,2024-08-24 14:04:44,BBM,virement
28487,3298,2022-10-16 06:21:52,BaridNet,consultation
28488,2099,2024-06-25 14:15:32,BaridNet,virement
28489,3984,2021-03-02 16:31:25,BBM,consultation
28490,2192,2020-06-29 08:54:30,BaridNet,consultation
28491,3765,2023-07-28 03:01:40,BaridNet,paiement facture
28492,3953,2023-04-06 12:38:51,BaridNet,consultation
28493,172,2023-02-20 18:36:21,BBM,virement
28494,974,2023-01-05 09:33:23,BBM,consultation
28495,1598,2020-05-19 07:25:58,BaridNet,virement
28496,3020,2021-11-25 02:05:25,BaridNet,telechargement releve
28497,3836,2023-12-06 00:26:13,BBM,telechargement releve
28498,2499,2020-02-16 21:55:48,BaridNet,virement
28499,1413,2021-11-15 11:16:32,BBM,paiement facture
28500,3059,2022-08-04 01:03:30,BBM,paiement facture
28501,2063,2020-05-05 04:38:25,BBM,virement
28502,3203,2020-08-24 18:10:48,BBM,telechargement releve
28503,1895,2023-09-02 10:35:22,BaridNet,telechargement releve
28504,461,2024-06-27 17:35:10,BBM,virement
28505,4994,2020-04-29 02:41:55,BaridNet,telechargement releve
28506,4460,2020-10-12 01:38:49,BaridNet,paiement facture
28507,1,2020-04-22 12:56:40,BaridNet,virement
28508,2442,2024-08-26 05:06:39,BaridNet,telechargement releve
